_id,facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
5176,RESIDENTIAL CARE ELDERLY,342701152,GOLDEN LEGACY ELDERLY CARE II,"GARCIA, DIANA",STACY SMITH,(916) 613-0647,2710 EASTERN AVE,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,5/6/2022,,5252025
5177,RESIDENTIAL CARE ELDERLY,342701175,GOLDEN LEGACY ELDERLY CARE III,DIANA GARCIA,"GARCIA, DIANA",(916) 400-4098,7695 RIVER VILLAGE DR,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,7/8/2022,,5252025
5204,RESIDENTIAL CARE ELDERLY,342701093,GOLDEN MOMENTS CARE HOME,GOLDEN MOMENTS CARE HOME BUILDING 1 INC.,"ANDERSON-WHITE, MAKAYLA",(916) 979-9828,2651 ARMSTRONG DR,SACRAMENTO,CA,95825,SACRAMENTO,27,6,LICENSED,12/2/2021,,5252025
5205,RESIDENTIAL CARE ELDERLY,342701680,GOLDEN MOMENTS CARE HOME,"GOLDEN MOMENTS CARE HOME, INC.","WHITE, MAKAYLA",(916) 979-9828,2651 ARMSTRONG DRIVE,SACRAMENTO,CA,95825,SACRAMENTO,27,6,PENDING,,,5252025
5218,RESIDENTIAL CARE ELDERLY,347000985,GOLDEN POND RETIREMENT COMMUNITY,"WALGENBACH, BRIAN & GILL, DOUG",RYAN NAKAO,(916) 369-8967,3415 MAYHEW ROAD,SACRAMENTO,CA,95827,SACRAMENTO,27,175,LICENSED,2/5/1999,,5252025
5221,RESIDENTIAL CARE ELDERLY,342701682,GOLDEN RESIDENCE SENIOR CARE,GOLDEN RESIDENCE SENIOR CARE LLC,"KALOULASULASU, TEVITA",(916) 619-8590,27 TRISTAN CIR,SACRAMENTO,CA,95823,SACRAMENTO,27,6,PENDING,,,5252025
5222,RESIDENTIAL CARE ELDERLY,342701690,GOLDEN RESIDENCE SENIOR CARE II,GOLDEN RESIDENCE SENIOR CARE LLC,"KALOULASULASU, TEVITA",(916) 840-5298,5105 VILLAGE WOOD DR,SACRAMENTO,CA,95823,SACRAMENTO,27,6,PENDING,,,5252025
5260,RESIDENTIAL CARE ELDERLY,347001886,GOLDEN VALLEY HOME CARE FOR ELDERLY,"MADRIAGA, EMELITA H.","MADRIAGA, EMELITA H.",(916) 682-1322,7622 COUNTRY PARK DRIVE,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,5/6/2002,,5252025
5265,RESIDENTIAL CARE ELDERLY,347004863,GOLDEN VILLA RCFE AT NATOMAS PARK,"FLORES, JULIETA A.","FLORES, JULIETA A.",(916) 239-9372,5618 JOHN RUNGE ST.,SACRAMENTO,CA,95835,SACRAMENTO,59,6,LICENSED,4/30/2012,,5252025
5433,RESIDENTIAL CARE ELDERLY,342700064,GRAMERCY COURT,GHC OF SAC RCFE LLC,TONI JONES,(916) 482-2200,2200 GRAMERCY DRIVE,SACRAMENTO,CA,95825,SACRAMENTO,27,85,LICENSED,8/10/2018,,5252025
5518,RESIDENTIAL CARE ELDERLY,342700469,GREAT HAVEN,"GREAT HAVEN, LLC","EZE, CHINYERE",(916) 833-6388,71 GROTH CIR,SACRAMENTO,CA,95834,SACRAMENTO,59,6,LICENSED,10/30/2019,,5252025
5555,RESIDENTIAL CARE ELDERLY,342700449,GREENHAVEN BLISSFUL HOME,GREENHAVEN BLISSFUL HOME LLC,"TORRES, CHRISTINE",(916) 753-7564,6200 FENNWOOD CT,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,5/15/2019,,5252025
5556,RESIDENTIAL CARE ELDERLY,347005239,GREENHAVEN ESTATES,FC RANGER OPS GREENHAVEN ESTATES; TARANTINO SR LVG,LATRICE ROSS,(916) 427-8887,7548 GREENHAVEN DR,SACRAMENTO,CA,95831,SACRAMENTO,27,105,LICENSED,6/28/2013,,5252025
5557,RESIDENTIAL CARE ELDERLY,342700474,GREENHAVEN PLACE INDEPENDENT LVG AND ASSISTED LVG,WELLTOWER PEGASUS TENANT LLC;PSL ASSOCAITES LLC,BRITTANY A ANDREWS,(916) 427-1133,6350 RIVERSIDE BLVD,SACRAMENTO,CA,95831,SACRAMENTO,27,48,LICENSED,2/1/2019,,5252025
5558,RESIDENTIAL CARE ELDERLY,342701136,GREENHAVEN VILLA RCFE,GREENHAVEN VILLA LLC,"DURAN, JENNYLIND",(916) 266-3030,7465 GREENHAVEN DRIVE,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,1/19/2022,,5252025
5571,RESIDENTIAL CARE ELDERLY,347004461,GREENSTAR RCFE,"ANGELINE KANG, LLC",DAVID M. HOUSTON,(916) 400-4656,962 GREENSTAR WAY,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,6/8/2010,,5252025
5585,RESIDENTIAL CARE ELDERLY,342700018,GROVE HOME CARE,"BOBOC, LUCIA","BOBOC, LUCIA",(916) 225-6405,8410 TERRACOTTA CIRCLE,SACRAMENTO,CA,95624,SACRAMENTO,27,6,LICENSED,2/22/2017,,5252025
5680,RESIDENTIAL CARE ELDERLY,342700973,HAPPY JOURNEY AT STANSBERRY,"HAPPY JOURNEY AT STANSBERRY, LLC","JIAO, QIAO",(916) 883-9188,2529 STANSBERRY WAY,SACRAMENTO,CA,95826,SACRAMENTO,27,6,LICENSED,2/18/2021,,5252025
5682,RESIDENTIAL CARE ELDERLY,342700802,"HAPPY LIFE CARE LIVING, LLC",HAPPY LIFE CARE LIVING LLC,"CHADHA, NEHA",(209) 923-7071,6 TYNDALL CT.,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,6/23/2020,,5252025
5710,RESIDENTIAL CARE ELDERLY,345920121,HARJIT AND NAVGEET RCFE II,HARJIT AND NAVGEET RCFE LLC,"KAUR, NAVGEET",(916) 514-8957,4400 BELMONT PLACE LANE,SACRAMENTO,CA,95841,SACRAMENTO,59,6,LICENSED,4/9/2024,,5252025
5772,RESIDENTIAL CARE ELDERLY,342701133,HAVENWOOD RCFE,"HAVENWOOD RCFE, LLC","TECSON, JEROME",(916) 392-2017,55 HAVENWOOD CIRCLE,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,1/3/2022,,5252025
5802,RESIDENTIAL CARE ELDERLY,347005474,HEART COURT MANOR,"SCV1, LLC",NAI SAETEURN,(916) 476-6214,7230 RUSH RIVER DRIVE,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,8/8/2015,,5252025
5817,RESIDENTIAL CARE ELDERLY,342701384,HEARTED CARE ASSISTED LIVING FACILITY,HEARTED CARE ASSISTED LIVING FACILITY LLC,"GRIMESEY, RICHARD",(279) 257-9153,6053 36TH AVENUE,SACRAMENTO,CA,95824,SACRAMENTO,27,5,LICENSED,7/17/2024,,5252025
5885,RESIDENTIAL CARE ELDERLY,342700400,HEMPSTEAD HOME,"DIOSO, MILAGROS",MILAGROS FAUSTINO DIOSO,(916) 485-7420,3105 HEMPSTEAD RD,SACRAMENTO,CA,95864,SACRAMENTO,27,6,LICENSED,2/6/2019,,5252025
6104,RESIDENTIAL CARE ELDERLY,342701517,HOME SWEET HOME II LLC,HOME SWEET HOME II LLC,"GAYAO, JONALYN",(916) 661-2940,3391 JOLA CIRCLE,SACRAMENTO,CA,95832,SACRAMENTO,27,6,LICENSED,10/18/2024,,5252025
6122,RESIDENTIAL CARE ELDERLY,342700831,HONEST LIVING,"HONEST LIVING, LLC","TRAN, VINH",(916) 425-8161,9449 CHEVERNY WAY,SACRAMENTO,CA,95829,SACRAMENTO,27,6,LICENSED,9/22/2020,,5252025
6165,RESIDENTIAL CARE ELDERLY,342701343,HOUSE OF JUDAH,HOME CARE EL SHAMAH LLC,"NAWASA, APAKUKI",(916) 897-8123,8717 REDLANDS WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,4/3/2024,,5252025
6244,RESIDENTIAL CARE ELDERLY,347000702,INDOCARE HOUSE 1,"INDOCARE, LLC","LOMENDEHE, PAUL",(916) 682-5461,8278 NEWFIELD CIRCLE,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,10/3/1996,,5252025
6407,RESIDENTIAL CARE ELDERLY,342701363,IVY PARK AT SACRAMENTO,TRANSFORMER OPCO LLC;OAKMONT MANAGMENT GROUP LLC,"WEININGER, SARA",(916) 486-0200,345 MUNROE STREET,SACRAMENTO,CA,95825,SACRAMENTO,27,70,LICENSED,10/2/2024,,5252025
6408,RESIDENTIAL CARE ELDERLY,347005180,IVY PARK AT SACRAMENTO,WELLTOWER OPCO GROUP; OAKMONT MANAGEMENT GROUP LLC,SARA WEININGER,(916) 486-0200,345 MUNROE ST,SACRAMENTO,CA,95825,SACRAMENTO,27,70,LICENSED,5/6/2015,,5252025
6444,RESIDENTIAL CARE ELDERLY,342701234,IVY RIDGE ASSISTED LIVING,IVY RIDGE CARE INC,LEZEL BELLO,(916) 600-3309,2030 23RD ST,SACRAMENTO,CA,95818,SACRAMENTO,27,36,LICENSED,4/13/2023,,5252025
6522,RESIDENTIAL CARE ELDERLY,342701069,JAZBA CARE TUOLUMNE,JAZBA CARE LLC,SANGEETHA VIPULANANDA,(562) 506-8473,9031 TUOLUMNE DRIVE,SACRAMENTO,CA,95826,SACRAMENTO,27,6,LICENSED,10/21/2021,,5252025
6523,RESIDENTIAL CARE ELDERLY,342701295,JAZBA GLENROY,JAZBA CARE LLC,SHANE STUMPF,(916) 838-1457,8661 GLENROY WAY,SACRAMENTO,CA,95826,SACRAMENTO,27,6,LICENSED,10/12/2023,,5252025
6786,RESIDENTIAL CARE ELDERLY,342700506,KENTFIELD ESTATES RANCH RCFE,"SOUMAHORO, MARIAM GBATY","SOUMAHORO, MARIAM GBATY",(916) 904-0027,3800 SILVER SPUR WAY,SACRAMENTO,CA,95841,SACRAMENTO,59,6,LICENSED,9/12/2019,,5252025
6793,RESIDENTIAL CARE ELDERLY,342701338,KEVINBERG CARE HOME,"PARAMO, FERNANDO PAZ","PARAMO, FERNANDO PAZ",(916) 382-9472,8351 LANCRAFT DR.,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,10/13/2023,,5252025
7505,RESIDENTIAL CARE ELDERLY,347001904,L.P. NUNEZ CARE FACILITY,"NUNEZ, LIONEL P. JR.",BRIAN A. JOHNSON,(916) 386-8332,8000 35TH AVENUE,SACRAMENTO,CA,95824,SACRAMENTO,27,4,LICENSED,5/6/2002,,5252025
7019,RESIDENTIAL CARE ELDERLY,342701553,LAKEWOOD VILLA CARE CENTER,JSNU HEALTHCARE LLC,"SINGH, ANGELINE",(916) 682-2867,8708 GERBER ROAD,SACRAMENTO,CA,95828,SACRAMENTO,27,18,LICENSED,4/28/2025,,5252025
7032,RESIDENTIAL CARE ELDERLY,342700606,LAND PARK PLACE,YACUB LUCAS,"LUCAS, YACUB",(916) 395-7773,6140 S LAND PARK DRIVE,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,7/18/2019,,5252025
7056,RESIDENTIAL CARE ELDERLY,342700670,LATER YEARS SENIOR CARE HOME,"LATER YEARS, LLC","ORNELLAS, MARITES",(916) 538-6096,14 ARARAT CT,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,8/27/2019,,5252025
7091,RESIDENTIAL CARE ELDERLY,342701414,LEGACY LANE SENIOR LIVING,LEGACY LANE SENIOR LIVING LLC,"GARDINER, CLEOPATRA",(564) 200-1736,7610 LA MANCHA WAY,SACRAMENTO,CA,95823,SACRAMENTO,27,14,LICENSED,11/13/2024,,5252025
7098,RESIDENTIAL CARE ELDERLY,342702896,LEGACY OAKS OF SACRAMENTO,MORSE INVESTMENT PARTNERS LLC;CSG SR LVNG MGMT LLC,JONATHAN AGUILAR,(559) 313-8062,1922 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,27,160,LICENSED,12/20/2024,,5252025
7104,RESIDENTIAL CARE ELDERLY,342701691,LEGACY SENIOR CARE IV,LEGACY SENIOR CARE LLC,"TUILOMA, ADILINA",(916) 594-7618,6700 SUN RIVER WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,14,PENDING,,,5252025
7147,RESIDENTIAL CARE ELDERLY,342700060,"LEVENDI ESTATE, THE",BBC SENIOR SERVICES & CONSULTING LLC,"BERCI, ADRIAN",(916) 333-4641,4107 LEVENDI LN,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,9/8/2017,,5252025
7201,RESIDENTIAL CARE ELDERLY,340311442,LILLIE CARE HOME,"WILLIAMS, LILLIE PEARL",ARLYNN WILLIAMS,(916) 391-2302,6831 GOLF VIEW DRIVE,SACRAMENTO,CA,95822,SACRAMENTO,27,6,LICENSED,12/6/1988,,5252025
7246,RESIDENTIAL CARE ELDERLY,342701378,LITTLE SHANGRI-LA CARE HOME,HPG CARE LLC,"ABELLANA, HARRY",(518) 545-1491,10017 GEODE CT,SACRAMENTO,CA,95829,SACRAMENTO,27,6,LICENSED,3/12/2024,,5252025
7278,RESIDENTIAL CARE ELDERLY,342701584,LOCKWOOD SENIOR CARE,LOCKWOOD SENIOR CARE INC,"DHANOA, MANPREET",(916) 751-8052,4321 LOCKWOOD WAY,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,5/23/2025,,5252025
7350,RESIDENTIAL CARE ELDERLY,342700758,LOVE AND COMFORT II,LOVE AND COMFORT LLC,"VUNIMATANA, RATU",(916) 832-3626,320 BOWMAN AVE,SACRAMENTO,CA,95833,SACRAMENTO,27,6,LICENSED,5/14/2020,,5252025
7359,RESIDENTIAL CARE ELDERLY,342700491,LOVE AND SERENITY II,LOVE AND SERENITY LLC,"WAQALALA, UNAISI",(916) 476-5595,5942 PARK VILLAGE ST,SACRAMENTO,CA,95822,SACRAMENTO,27,6,ON PROBATION,2/7/2019,,5252025
7430,RESIDENTIAL CARE ELDERLY,342701542,LOVING GRACE CAREHOME,LOVING GRACE LLC,ARCEGA. LOVELIE,(916) 515-8482,3920 PLAINSFIELD WAY,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,4/11/2025,,5252025
7454,RESIDENTIAL CARE ELDERLY,342701485,LOVING LEGACY SENIOR CARE,LOVING LEGACY SENIOR CARE LLC,"BANUVE, VENIANA",(279) 229-7719,8216 COTTON BALL WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,11/5/2024,,5252025
7455,RESIDENTIAL CARE ELDERLY,342701578,LOVING LEGACY SENIOR CARE II,LOVING LEGACY SENIOR CARE LLC,"BANUVE, VENIANA",(279) 229-7719,6532 RANCHO GRANDE WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,6,PENDING,,,5252025
7486,RESIDENTIAL CARE ELDERLY,342701499,LUSH CARE-RIVERHAVEN,LUSH CARE ASSISTED LIVING LLC,"BUKSH, SHABANA",(650) 727-2457,8563 MCCLOUD RIVER WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,12/17/2024,,5252025
7511,RESIDENTIAL CARE ELDERLY,342701307,"MACERO ELDER CARE, LLC","MACERO ELDER CARE, LLC",DORIS ESPINOZA,(916) 476-3830,760 EL MACERO WAY,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,8/4/2023,,5252025
7517,RESIDENTIAL CARE ELDERLY,345920275,MADISON GARDENS SENIOR LIVING,MADISON GARDENS SENIOR LIVING LLC,"STIR, DAVID",(916) 367-8239,4982 TYLER ST.,SACRAMENTO,CA,95841,SACRAMENTO,59,6,PENDING,,,5252025
7524,RESIDENTIAL CARE ELDERLY,342700860,MADISON SQUARE SENIOR LIVING,MADISON SQUARE SENIOR LIVING LLC,"STIR, DARIUS",(279) 777-5875,4517 CYCLAMEN WAY,SACRAMENTO,CA,95841,SACRAMENTO,59,6,LICENSED,10/20/2020,,5252025
7618,RESIDENTIAL CARE ELDERLY,342701588,MANDY CARE HOME,WINHILL LLC,"ANDRES, JANNIS",(916) 898-3965,7527 MANDY DRIVE,SACRAMENTO,CA,95823,SACRAMENTO,27,6,PENDING,,,5252025
7679,RESIDENTIAL CARE ELDERLY,342701161,MARCONI VILLA,DHANOA RCFE INC,"DHANOA, MANPREET",(916) 571-5270,2100 MARCONI AVENUE,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,5/16/2022,,5252025
7689,RESIDENTIAL CARE ELDERLY,347002739,MARIA TERESA HOME CARE,"SANCHEZ, MARIA TERESA R.","SANCHEZ, MARIA TERESA R.",(916) 681-4133,7732 GYAN WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,6/21/2004,,5252025
7759,RESIDENTIAL CARE ELDERLY,347004961,MARYLOU'S HOME CARE,"RAJ CARE HOMES, LLC","APUYA, ROMEO",(916) 482-4143,4194 ENGLE ROAD,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,10/10/2013,,5252025
7818,RESIDENTIAL CARE ELDERLY,347004702,"MEADOWS AT COUNTRY PLACE, THE","MEADOWS AT COUNTRY PLACE, LLC, THE",RANGI GINER,(916) 706-3949,10 COUNTRY PLACE,SACRAMENTO,CA,95831,SACRAMENTO,27,34,LICENSED,5/24/2011,,5252025
7860,RESIDENTIAL CARE ELDERLY,347000008,MERAKI OF SACRAMENTO,"STIR, ANISIA & IOAN","SHAW-CAMACHO, SAMANTHA",(916) 348-9316,4941 TYLER STREET,SACRAMENTO,CA,95841,SACRAMENTO,59,12,LICENSED,7/29/1994,,5252025
7873,RESIDENTIAL CARE ELDERLY,340312763,MERCY MCMAHON TERRACE,MERCY MCMAHOM TERRACE,MARY ERICKSON,(916) 733-6510,3865 J STREET,SACRAMENTO,CA,95816,SACRAMENTO,27,189,LICENSED,1/24/1990,,5252025
7935,RESIDENTIAL CARE ELDERLY,347004293,MIDORI-EN CARE HOME,MIDORI-EN CARE HOME,MIDORI KAKUTA,(916) 922-3098,3119 MILL OAK WAY,SACRAMENTO,CA,95833,SACRAMENTO,27,4,LICENSED,7/6/2009,,5252025
8118,RESIDENTIAL CARE ELDERLY,342701664,MORELL ELDERLY RESIDENTIAL,ALYKAY LLC,"OFOSE, PATRICK",(408) 373-7750,45 MORELL COURT,SACRAMENTO,CA,95833,SACRAMENTO,27,6,PENDING,,,5252025
8152,RESIDENTIAL CARE ELDERLY,342700696,MOUNT HOOD SERENITY CARE,LKJ ENTERPRISE LLC,"NEPOMUCENO, IRENE",(916) 617-7601,5704 MOUNT HOOD COURT,SACRAMENTO,CA,95842,SACRAMENTO,59,6,LICENSED,5/20/2020,,5252025
8211,RESIDENTIAL CARE ELDERLY,342700458,MUIRFIELD A HOME FOR THE ELDERLY,"CARPIO, ORLANDO","CARPIO, ORLANDO JR.",(916) 424-4553,7541 MUIRFIELD WAY,SACRAMENTO,CA,95822,SACRAMENTO,27,6,LICENSED,12/21/2018,,5252025
8310,RESIDENTIAL CARE ELDERLY,342701235,NELLIE'S ANGELS-NORRIS,"NELLIE'S ANGELS - FOLSOM, LLC","JOHNSON, MARNELLI P",(916) 436-4036,3915 NORRIS AVE,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,2/8/2023,,5252025
8314,RESIDENTIAL CARE ELDERLY,347000553,NELUS CARE HOME II,"STIR, NELU JOHN AND ANISIA","STIR, DAVID",(916) 339-0461,4982 TYLER ST.,SACRAMENTO,CA,95841,SACRAMENTO,59,6,LICENSED,4/18/1996,,5252025
8330,RESIDENTIAL CARE ELDERLY,342701635,NEW CAJUCOM RESIDENTIAL CARE HOME #1,"NEW, SOFIA","ESQUILO, CELIA",(916) 267-8197,3024 EASTERN AVE,SACRAMENTO,CA,95821,SACRAMENTO,27,11,PENDING,,,5252025
8331,RESIDENTIAL CARE ELDERLY,342701636,NEW CAJUCOM RESIDENTIAL CARE HOME #2,"NEW, SOFIA","CAJUCOM, EDILBERTO",(916) 267-8197,3030 EASTERN AVE,SACRAMENTO,CA,95821,SACRAMENTO,27,12,PENDING,,,5252025
8453,RESIDENTIAL CARE ELDERLY,342700194,NORRIS SENIOR HOME,VON VEGA LLC,"VERA, NAZARINA DE",(916) 571-5650,4184 ENGLE ROAD,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,11/21/2017,,5252025
8502,RESIDENTIAL CARE ELDERLY,347000118,NUNEZ CARE HOME #2,"NUNEZ, LEONIL AND RUBY","NUNEZ, LEONIL AND RUBY",(916) 383-1437,8005 35TH AVENUE,SACRAMENTO,CA,95824,SACRAMENTO,27,3,LICENSED,10/26/1994,,5252025
8785,RESIDENTIAL CARE ELDERLY,342700151,ORANGE GROVE SENIOR LIVING,ORANGE GROVE SENIOR LIVING LLC,"TORRES,CHRISTINE",(916) 993-9099,228 GRACE AVENUE,SACRAMENTO,CA,95838,SACRAMENTO,27,6,LICENSED,10/5/2017,,5252025
8880,RESIDENTIAL CARE ELDERLY,342701561,"PACIFIC HILLS CARE HOME, LLC","PACIFIC HILLS CARE HOME, LLC","TIEN, LIT A",(916) 687-1207,8676 PACIFIC HILLS WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,4,LICENSED,5/1/2025,,5252025
9025,RESIDENTIAL CARE ELDERLY,347002258,PARADISE QUALITY GUEST HOME,"AFALLA, BEATRIZ L.","AFALLA, BEATRIZ L.",(916) 366-1874,3428 PAGEANT DRIVE,SACRAMENTO,CA,95826,SACRAMENTO,27,6,LICENSED,6/14/2004,,5252025
9026,RESIDENTIAL CARE ELDERLY,347003902,PARADISE QUALITY GUEST HOME II,"AFALLA, BEATRIZ L.",BEATRIZ L. AFALLA,(916) 613-7405,3432 PAGEANT DRIVE,SACRAMENTO,CA,95826,SACRAMENTO,27,6,LICENSED,12/28/2007,,5252025
9056,RESIDENTIAL CARE ELDERLY,342701365,"PARK AT POCKET, THE","PARK AT POCKET, THE","FERNANDO, EXEQUIEL",(916) 897-7806,865 ROYAL GREEN AVENUE,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,10/7/2024,,5252025
9066,RESIDENTIAL CARE ELDERLY,347005228,PARK RANCH RCFE,"ANGELINE KANG, LLC.",ESTIFANIE A. TUALA,(916) 400-4668,904 PARK RANCH WAY,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,12/4/2013,,5252025
9351,RESIDENTIAL CARE ELDERLY,347005433,PRASAD'S CARE HOME,PRASADS CARE HOME LLC,SANJEETA PRASAD,(916) 431-7132,4250 ARCHEAN WAY,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,8/29/2014,,5252025
9373,RESIDENTIAL CARE ELDERLY,342700987,PRESTIGE CARE HOMES 1,PRESTIGE CARE HOMES LLC,VIDAN BARIAS,(916) 802-7610,9847 LINCOLN VILLAGE DRIVE,SACRAMENTO,CA,95827,SACRAMENTO,27,6,LICENSED,4/29/2021,,5252025
9374,RESIDENTIAL CARE ELDERLY,342700985,PRESTIGE CARE HOMES II,PRESTIGE CARE HOMES LLC,VIDAN BARIAS,(916) 802-7610,3405 HUNTSMAN DR,SACRAMENTO,CA,95826,SACRAMENTO,27,6,LICENSED,7/15/2021,,5252025
9410,RESIDENTIAL CARE ELDERLY,340309927,PRISCILLA CARBONELL'S CARE HOME,"CARBONELL, PRISCILLA T.","CARBONELL, PRISCILLA",(916) 929-4566,NO. 1 TIMBERWOOD COURT,SACRAMENTO,CA,95833,SACRAMENTO,27,6,LICENSED,3/6/1987,,5252025
9541,RESIDENTIAL CARE ELDERLY,345920332,RAI ANGELS 3,RAI ANGELS LLC,"RAI, GURJIT",(916) 945-2122,5600 JOHN RUNGE STREET,SACRAMENTO,CA,95835,SACRAMENTO,59,6,PENDING,,,5252025
9552,RESIDENTIAL CARE ELDERLY,342701484,RAINKIN HOME,DANIIRME LLC,"KITENE, DAMARIS",(916) 229-7604,9279 THILOW DR.,SACRAMENTO,CA,95826,SACRAMENTO,27,3,PENDING,,,5252025
9575,RESIDENTIAL CARE ELDERLY,347003857,RANUM'S CARE HOME,"MUNAR, MELINDA","MUNAR, MELINDA",(916) 882-4116,3400 VIKING DRIVE,SACRAMENTO,CA,95827,SACRAMENTO,27,6,LICENSED,7/15/2008,,5252025
9631,RESIDENTIAL CARE ELDERLY,347005577,REFINED SENIOR LIVING,REFINED SENIOR LIVING LLC,"KRIEG, NERRYROSE",(916) 334-4910,7029 REFINED COURT,SACRAMENTO,CA,95842,SACRAMENTO,59,6,LICENSED,8/11/2016,,5252025
9649,RESIDENTIAL CARE ELDERLY,342701107,REGENCY PLACE,"REGENCY PLACE ACQUISITIONS OPCO, LLC;NORTHSTAR SR",DAMION E. ANDERSON,(916) 681-7800,8190 ARROYO VISTA DRIVE,SACRAMENTO,CA,95823,SACRAMENTO,27,61,LICENSED,11/10/2021,,5252025
9652,RESIDENTIAL CARE ELDERLY,345920309,REGENCY RETIREMENT II,REGENCY RETIREMENT LLC,"BHANGU, JASVIR",(916) 945-2122,5643 JOHN RUNGE ST,SACRAMENTO,CA,95835,SACRAMENTO,59,6,PENDING,,,5252025
9653,RESIDENTIAL CARE ELDERLY,345920127,REGENCY RETIREMENT LLC,REGENCY RETIREMENT LLC,"RAI, BALWINDER",(916) 945-2122,5600 ERSKIN FISH WAY,SACRAMENTO,CA,95835,SACRAMENTO,59,6,LICENSED,6/6/2024,,5252025
9708,RESIDENTIAL CARE ELDERLY,342700140,"RETREAT AT GREENHURST LLC, THE","RETREAT AT GREENHURST LLC, THE","TIN, ANTONETTE",(916) 549-2724,986 GREENHURST WAY,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,7/12/2017,,5252025
9711,RESIDENTIAL CARE ELDERLY,342700838,"RETREAT AT SKYLAKE, LLC, THE","RETREAT AT SKYLAKE, LLC, THE",ANALIZA S LOBO,(916) 549-2724,779 SKYLAKE WAY,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,9/21/2020,,5252025
9715,RESIDENTIAL CARE ELDERLY,342700005,REVERE COURT,CHANCELLOR HEALTH CARE OF CALIFORNIA VIII INC,IRENE CHARNELL,(916) 392-3510,7707 RUSH RIVER DRIVE,SACRAMENTO,CA,95831,SACRAMENTO,27,72,LICENSED,11/30/2016,,5252025
9845,RESIDENTIAL CARE ELDERLY,345920216,ROSE ARBOR VILLAGE,"STATION III, LLC ; ALTA SENIOR LIVING, INC","KLICK, GREG",(916) 216-8958,2001 ROSE ARBOR DRIVE,SACRAMENTO,CA,95835,SACRAMENTO,59,108,LICENSED,10/1/2024,,5252025
9914,RESIDENTIAL CARE ELDERLY,342700759,ROSEMARY'S WILLOW GROVE HOME,"BITANCOR, ROSEMARY & BITANCOR, HOMER","BITANCOR, ROSEMARY",(916) 688-7576,8559 WILLOW GROVE WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,4,LICENSED,5/28/2020,,5252025
9953,RESIDENTIAL CARE ELDERLY,342701492,ROWENA CARE HOME,"ROWENA CARE HOME, INC","MUBEEZI, VIOLET",(301) 541-4028,1367 ROWENA WAY,SACRAMENTO,CA,95864,SACRAMENTO,27,6,LICENSED,1/24/2025,,5252025
10031,RESIDENTIAL CARE ELDERLY,340308207,SACRAMENTO GUEST HOME,"MANGABAT, NORMINIO & GLADYS","MANGABAT, NORMINIO",(916) 447-1502,2715 G ST.,SACRAMENTO,CA,95816,SACRAMENTO,27,13,LICENSED,8/14/1985,,5252025
10032,RESIDENTIAL CARE ELDERLY,342701230,SACRAMENTO SENIOR LIVING,SACRAMENTO SENIOR LIVING LLC,"LEWIS, SALOTE",(510) 710-5707,6825 BENDER CT,SACRAMENTO,CA,95820,SACRAMENTO,27,6,LICENSED,6/23/2023,,5252025
